year,county,temp_lo_F,temp_hi_F,temp_avg_F,precip_1wk_inches,precip_1wk_days
2017,ANDROSCOGGIN,50.0,83.0,67.0,0.36,3.0
2017,KNOX,55.0,84.0,68.0,0.43,3.0
2017,WASHINGTON,45.0,89.0,67.0,0.1,1.0
2017,WASHINGTON,45.0,84.0,67.0,0.18,4.0
2017,KENNEBEC,57.0,86.0,74.0,0.18,2.0
2017,PENOBSCOT,49.0,87.0,72.0,0.5,2.0
2017,OXFORD,52.0,86.0,72.0,0.8,2.0
2017,CUMBERLAND,56.0,84.0,71.0,1.29,2.0
2017,AROOSTOOK,42.0,86.0,69.0,0.64,4.0
2017,PISCATAQUIS,45.0,87.0,71.0,0.9,4.0
2017,ANDROSCOGGIN,57.0,87.0,72.0,0.05,2.0
2017,HANCOCK,53.0,86.0,69.0,0.04,2.0
2017,FRANKLIN,44.0,85.0,67.0,0.23,3.0
2017,AROOSTOOK,44.0,82.0,67.0,0.48,3.0
2017,SOMERSET,48.0,88.0,71.0,1.11,3.0
2017,YORK,57.0,87.0,73.0,0.09,1.0
2017,AROOSTOOK,38.0,87.0,69.0,0.2,3.0
2017,ANDROSCOGGIN,50.0,87.0,71.0,1.45,2.0
2017,PISCATAQUIS,54.0,84.0,68.0,0.89,3.0
2017,CUMBERLAND,62.0,88.0,74.0,0.57,1.0
2017,FRANKLIN,48.0,85.0,67.0,0.29,2.0
2017,WASHINGTON,47.0,86.0,70.0,0.62,2.0
2017,ANDROSCOGGIN,55.0,86.0,74.0,0.04,2.0
2017,KNOX,58.0,87.0,72.0,0.28,3.0
2017,WASHINGTON,47.0,91.0,69.0,0.0,0.0
2017,WASHINGTON,48.0,87.0,72.0,0.36,2.0
2017,KENNEBEC,53.0,81.0,66.0,0.43,4.0
2017,PENOBSCOT,49.0,83.0,66.0,0.26,3.0
2017,OXFORD,47.0,80.0,63.0,0.41,4.0
2017,CUMBERLAND,50.0,78.0,62.0,0.34,2.0
2017,AROOSTOOK,45.0,81.0,63.0,0.11,1.0
2017,PISCATAQUIS,45.0,81.0,63.0,0.18,3.0
2017,ANDROSCOGGIN,48.0,81.0,63.0,0.3,2.0
2017,HANCOCK,46.0,80.0,63.0,0.43,3.0
2017,FRANKLIN,40.0,80.0,59.0,0.35,3.0
2017,AROOSTOOK,41.0,79.0,60.0,0.06,1.0
2017,SOMERSET,45.0,81.0,64.0,0.16,4.0
2017,YORK,45.0,82.0,63.0,0.43,2.0
2017,AROOSTOOK,40.0,83.0,62.0,0.04,1.0
2017,ANDROSCOGGIN,46.0,81.0,63.0,0.83,4.0
2017,PISCATAQUIS,44.0,82.0,62.0,0.33,3.0
2017,CUMBERLAND,50.0,84.0,66.0,0.24,1.0
2017,FRANKLIN,42.0,76.0,58.0,0.4,4.0
2017,WASHINGTON,50.0,84.0,64.0,0.08,3.0
2017,ANDROSCOGGIN,52.0,80.0,65.0,0.27,3.0
2017,KNOX,50.0,82.0,65.0,0.51,5.0
2017,WASHINGTON,46.0,82.0,64.0,0.63,3.0
2017,WASHINGTON,51.0,83.0,66.0,0.36,3.0
2017,KENNEBEC,55.0,88.0,72.0,0.73,2.0
2017,PENOBSCOT,52.0,87.0,72.0,0.43,1.0
2017,OXFORD,50.0,88.0,69.0,0.52,4.0
2017,CUMBERLAND,51.0,84.0,68.0,1.25,4.0
2017,AROOSTOOK,50.0,86.0,70.0,1.11,3.0
2017,PISCATAQUIS,50.0,87.0,70.0,0.96,3.0
2017,ANDROSCOGGIN,48.0,87.0,68.0,0.3,2.0
2017,HANCOCK,51.0,85.0,68.0,0.69,2.0
2017,FRANKLIN,46.0,85.0,65.0,2.89,3.0
2017,AROOSTOOK,51.0,84.0,67.0,0.67,1.0
2017,SOMERSET,48.0,86.0,69.0,0.78,4.0
2017,YORK,48.0,86.0,69.0,0.52,3.0
2017,AROOSTOOK,46.0,88.0,70.0,1.45,3.0
2017,ANDROSCOGGIN,48.0,87.0,70.0,0.48,2.0
2017,PISCATAQUIS,47.0,84.0,66.0,0.89,4.0
2017,CUMBERLAND,52.0,86.0,71.0,0.05,1.0
2017,FRANKLIN,48.0,83.0,64.0,2.01,3.0
2017,WASHINGTON,56.0,89.0,71.0,0.27,1.0
2017,ANDROSCOGGIN,56.0,87.0,71.0,1.01,2.0
2017,KNOX,56.0,89.0,70.0,0.58,2.0
2017,WASHINGTON,48.0,90.0,71.0,0.82,1.0
2017,WASHINGTON,60.0,89.0,73.0,0.36,1.0
2017,KENNEBEC,54.0,82.0,68.0,0.61,4.0
2017,PENOBSCOT,50.0,84.0,68.0,0.23,3.0
2017,OXFORD,48.0,83.0,66.0,0.6,3.0
2017,CUMBERLAND,50.0,78.0,64.0,0.06,2.0
2017,AROOSTOOK,45.0,75.0,63.0,0.26,1.0
2017,PISCATAQUIS,46.0,84.0,65.0,0.89,5.0
2017,ANDROSCOGGIN,46.0,82.0,65.0,0.38,3.0
2017,HANCOCK,49.0,78.0,65.0,0.39,3.0
2017,FRANKLIN,43.0,77.0,61.0,1.64,4.0
2017,AROOSTOOK,43.0,72.0,60.0,0.19,1.0
2017,SOMERSET,45.0,82.0,65.0,1.61,4.0
2017,YORK,49.0,85.0,66.0,0.3,4.0
2017,AROOSTOOK,41.0,79.0,64.0,1.17,2.0
2017,ANDROSCOGGIN,45.0,83.0,67.0,0.42,2.0
2017,PISCATAQUIS,45.0,76.0,61.0,0.9,5.0
2017,CUMBERLAND,52.0,82.0,69.0,0.25,3.0
2017,FRANKLIN,44.0,77.0,60.0,1.03,4.0
2017,WASHINGTON,50.0,83.0,65.0,0.39,2.0
2017,ANDROSCOGGIN,52.0,81.0,67.0,0.25,2.0
2017,KNOX,53.0,82.0,67.0,0.6,5.0
2017,WASHINGTON,49.0,85.0,66.0,0.36,4.0
2017,WASHINGTON,49.0,82.0,67.0,0.4,4.0
2017,KENNEBEC,55.0,81.0,68.0,1.14,2.0
2017,PENOBSCOT,51.0,84.0,68.0,0.97,3.0
2017,OXFORD,53.0,79.0,65.0,0.58,2.0
2017,CUMBERLAND,51.0,76.0,63.0,0.88,1.0
2017,AROOSTOOK,46.0,82.0,64.0,0.62,5.0
2017,PISCATAQUIS,45.0,80.0,65.0,0.95,3.0
2017,ANDROSCOGGIN,47.0,81.0,64.0,1.46,1.0
2017,HANCOCK,48.0,81.0,65.0,0.78,4.0
2017,FRANKLIN,42.0,81.0,61.0,0.57,4.0
2017,AROOSTOOK,46.0,75.0,61.0,0.54,4.0
2017,SOMERSET,44.0,80.0,62.0,1.32,3.0
2017,YORK,46.0,82.0,65.0,2.12,1.0
2017,AROOSTOOK,45.0,82.0,64.0,0.67,4.0
2017,ANDROSCOGGIN,43.0,80.0,64.0,0.39,2.0
2017,PISCATAQUIS,46.0,80.0,63.0,0.82,4.0
2017,CUMBERLAND,50.0,86.0,69.0,1.92,1.0
2017,FRANKLIN,44.0,77.0,60.0,0.79,4.0
2017,WASHINGTON,51.0,84.0,66.0,0.56,3.0
2017,ANDROSCOGGIN,52.0,80.0,66.0,1.07,3.0
2017,KNOX,48.0,82.0,68.0,1.02,3.0
2017,WASHINGTON,50.0,86.0,66.0,1.0,3.0
2017,WASHINGTON,50.0,82.0,67.0,0.7,3.0
2017,KENNEBEC,53.0,84.0,68.0,0.2,1.0
2017,PENOBSCOT,46.0,86.0,68.0,0.01,1.0
2017,OXFORD,45.0,84.0,64.0,0.44,1.0
2017,CUMBERLAND,44.0,82.0,63.0,0.09,1.0
2017,AROOSTOOK,41.0,82.0,64.0,0.23,2.0
2017,PISCATAQUIS,45.0,86.0,65.0,0.09,1.0
2017,ANDROSCOGGIN,42.0,84.0,64.0,0.26,1.0
2017,HANCOCK,45.0,83.0,65.0,0.02,1.0
2017,FRANKLIN,40.0,82.0,61.0,0.22,1.0
2017,AROOSTOOK,41.0,80.0,62.0,0.35,2.0
2017,SOMERSET,44.0,84.0,64.0,0.18,2.0
2017,YORK,46.0,86.0,65.0,0.74,1.0
2017,AROOSTOOK,39.0,84.0,64.0,0.05,1.0
2017,ANDROSCOGGIN,40.0,84.0,63.0,0.1,1.0
2017,PISCATAQUIS,43.0,81.0,62.0,0.43,2.0
2017,CUMBERLAND,50.0,86.0,69.0,0.77,1.0
2017,FRANKLIN,40.0,77.0,59.0,0.62,2.0
2017,WASHINGTON,48.0,87.0,67.0,0.02,1.0
2017,ANDROSCOGGIN,49.0,84.0,66.0,0.35,1.0
2017,KNOX,46.0,83.0,68.0,0.04,1.0
2017,WASHINGTON,46.0,86.0,67.0,0.0,0.0
2017,WASHINGTON,43.0,86.0,68.0,0.02,1.0
2017,KENNEBEC,46.0,75.0,60.0,0.0,0.0
2017,PENOBSCOT,42.0,80.0,60.0,0.0,0.0
2017,OXFORD,37.0,74.0,56.0,0.0,0.0
2017,CUMBERLAND,40.0,74.0,55.0,0.0,0.0
2017,AROOSTOOK,41.0,80.0,58.0,0.14,2.0
2017,PISCATAQUIS,40.0,77.0,58.0,0.01,1.0
2017,ANDROSCOGGIN,36.0,76.0,56.0,0.0,0.0
2017,HANCOCK,41.0,76.0,58.0,0.55,1.0
2017,FRANKLIN,36.0,71.0,53.0,0.0,0.0
2017,AROOSTOOK,43.0,75.0,56.0,0.22,2.0
2017,SOMERSET,38.0,77.0,56.0,0.0,0.0
2017,YORK,39.0,74.0,55.0,0.0,0.0
2017,AROOSTOOK,36.0,80.0,56.0,0.09,2.0
2017,ANDROSCOGGIN,40.0,77.0,56.0,0.0,0.0
2017,PISCATAQUIS,39.0,74.0,54.0,0.03,1.0
2017,CUMBERLAND,43.0,77.0,60.0,0.0,0.0
2017,FRANKLIN,30.0,72.0,52.0,0.0,0.0
2017,WASHINGTON,45.0,82.0,61.0,0.0,0.0
2017,ANDROSCOGGIN,44.0,76.0,58.0,0.0,0.0
2017,KNOX,43.0,74.0,60.0,0.0,0.0
2017,WASHINGTON,41.0,81.0,60.0,0.0,0.0
2017,WASHINGTON,40.0,78.0,60.0,0.0,0.0
2017,KENNEBEC,51.0,80.0,63.0,2.92,6.0
2017,PENOBSCOT,50.0,79.0,64.0,2.62,6.0
2017,OXFORD,47.0,76.0,60.0,2.58,4.0
2017,CUMBERLAND,41.0,79.0,60.0,4.93,5.0
2017,AROOSTOOK,46.0,73.0,60.0,2.78,5.0
2017,PISCATAQUIS,44.0,74.0,60.0,3.32,6.0
2017,ANDROSCOGGIN,45.0,80.0,61.0,2.59,5.0
2017,HANCOCK,50.0,74.0,62.0,1.46,3.0
2017,FRANKLIN,41.0,71.0,56.0,2.12,5.0
2017,AROOSTOOK,45.0,71.0,57.0,2.03,7.0
2017,SOMERSET,45.0,75.0,61.0,3.01,5.0
2017,YORK,43.0,80.0,61.0,2.88,4.0
2017,AROOSTOOK,45.0,71.0,60.0,1.62,6.0
2017,ANDROSCOGGIN,44.0,79.0,61.0,4.22,4.0
2017,PISCATAQUIS,42.0,67.0,57.0,2.0,5.0
2017,CUMBERLAND,48.0,79.0,64.0,2.16,3.0
2017,FRANKLIN,40.0,68.0,55.0,1.7,7.0
2017,WASHINGTON,47.0,77.0,62.0,2.9,6.0
2017,ANDROSCOGGIN,49.0,79.0,62.0,5.42,6.0
2017,KNOX,52.0,77.0,63.0,2.55,4.0
2017,WASHINGTON,47.0,75.0,62.0,2.36,3.0
2017,WASHINGTON,44.0,78.0,64.0,2.01,5.0
2017,KENNEBEC,53.0,82.0,68.0,0.0,0.0
2017,PENOBSCOT,46.0,84.0,67.0,0.0,0.0
2017,OXFORD,49.0,82.0,66.0,0.0,0.0
2017,CUMBERLAND,41.0,81.0,63.0,0.22,1.0
2017,AROOSTOOK,45.0,82.0,63.0,0.0,0.0
2017,PISCATAQUIS,46.0,84.0,66.0,0.0,0.0
2017,ANDROSCOGGIN,45.0,82.0,64.0,0.58,2.0
2017,HANCOCK,48.0,82.0,65.0,0.1,2.0
2017,FRANKLIN,44.0,80.0,62.0,0.0,0.0
2017,AROOSTOOK,39.0,78.0,60.0,0.0,0.0
2017,SOMERSET,43.0,83.0,65.0,0.0,0.0
2017,YORK,43.0,79.0,63.0,0.02,1.0
2017,AROOSTOOK,42.0,82.0,62.0,0.0,0.0
2017,ANDROSCOGGIN,44.0,83.0,64.0,0.0,0.0
2017,PISCATAQUIS,42.0,79.0,61.0,0.02,1.0
2017,CUMBERLAND,48.0,80.0,66.0,0.0,0.0
2017,FRANKLIN,48.0,78.0,61.0,0.0,0.0
2017,WASHINGTON,49.0,82.0,66.0,0.01,1.0
2017,ANDROSCOGGIN,50.0,82.0,67.0,0.0,0.0
2017,KNOX,51.0,81.0,66.0,0.0,0.0
2017,WASHINGTON,49.0,84.0,66.0,0.0,0.0
2017,WASHINGTON,49.0,83.0,65.0,0.0,0.0
2017,KENNEBEC,51.0,82.0,66.0,0.06,1.0
2017,PENOBSCOT,48.0,84.0,66.0,0.07,2.0
2017,OXFORD,44.0,86.0,64.0,0.0,0.0
2017,CUMBERLAND,50.0,77.0,65.0,0.0,0.0
2017,AROOSTOOK,39.0,84.0,63.0,0.0,0.0
2017,PISCATAQUIS,40.0,84.0,65.0,0.03,1.0
2017,ANDROSCOGGIN,51.0,83.0,64.0,0.02,2.0
2017,HANCOCK,48.0,89.0,66.0,0.05,3.0
2017,FRANKLIN,37.0,82.0,60.0,0.01,1.0
2017,AROOSTOOK,45.0,80.0,61.0,0.0,0.0
2017,SOMERSET,44.0,85.0,65.0,0.05,1.0
2017,YORK,51.0,79.0,64.0,0.07,1.0
2017,AROOSTOOK,34.0,84.0,63.0,0.01,1.0
2017,ANDROSCOGGIN,47.0,84.0,65.0,0.03,1.0
2017,PISCATAQUIS,44.0,81.0,64.0,0.0,0.0
2017,CUMBERLAND,55.0,82.0,66.0,0.04,1.0
2017,FRANKLIN,41.0,82.0,62.0,0.01,1.0
2017,WASHINGTON,47.0,83.0,64.0,0.07,1.0
2017,ANDROSCOGGIN,52.0,85.0,65.0,0.04,3.0
2017,KNOX,54.0,81.0,65.0,0.23,4.0
2017,WASHINGTON,52.0,82.0,65.0,0.04,1.0
2017,WASHINGTON,51.0,76.0,65.0,0.04,2.0
2017,KENNEBEC,39.0,88.0,65.0,0.0,0.0
2017,PENOBSCOT,33.0,89.0,65.0,0.0,0.0
2017,OXFORD,34.0,90.0,65.0,0.0,0.0
2017,CUMBERLAND,34.0,84.0,63.0,0.01,1.0
2017,AROOSTOOK,30.0,88.0,60.0,0.29,1.0
2017,PISCATAQUIS,33.0,89.0,63.0,0.17,1.0
2017,ANDROSCOGGIN,32.0,88.0,63.0,0.0,0.0
2017,HANCOCK,33.0,78.0,59.0,0.01,1.0
2017,FRANKLIN,28.0,87.0,60.0,0.32,2.0
2017,AROOSTOOK,30.0,87.0,56.0,1.44,3.0
2017,SOMERSET,31.0,90.0,64.0,0.0,0.0
2017,YORK,34.0,85.0,62.0,0.04,1.0
2017,AROOSTOOK,27.0,90.0,60.0,0.88,2.0
2017,ANDROSCOGGIN,30.0,91.0,64.0,0.0,0.0
2017,PISCATAQUIS,37.0,86.0,59.0,0.78,1.0
2017,CUMBERLAND,37.0,86.0,65.0,0.03,2.0
2017,FRANKLIN,33.0,84.0,59.0,0.38,2.0
2017,WASHINGTON,37.0,87.0,62.0,0.26,1.0
2017,ANDROSCOGGIN,39.0,89.0,65.0,0.0,0.0
2017,KNOX,34.0,86.0,64.0,0.0,0.0
2017,WASHINGTON,33.0,86.0,63.0,0.0,0.0
2017,WASHINGTON,27.0,86.0,63.0,0.13,1.0
2017,KENNEBEC,39.0,77.0,57.0,0.1,1.0
2017,PENOBSCOT,30.0,79.0,56.0,0.0,0.0
2017,OXFORD,35.0,76.0,56.0,0.11,2.0
2017,CUMBERLAND,35.0,73.0,55.0,0.1,1.0
2017,AROOSTOOK,28.0,79.0,52.0,0.5,2.0
2017,PISCATAQUIS,28.0,77.0,53.0,0.0,0.0
2017,ANDROSCOGGIN,32.0,75.0,53.0,0.09,1.0
2017,HANCOCK,31.0,74.0,56.0,0.17,2.0
2017,FRANKLIN,28.0,80.0,52.0,0.07,1.0
2017,AROOSTOOK,28.0,73.0,49.0,1.14,2.0
2017,SOMERSET,31.0,78.0,54.0,0.0,0.0
2017,YORK,33.0,72.0,55.0,0.04,1.0
2017,AROOSTOOK,24.0,75.0,50.0,0.01,1.0
2017,ANDROSCOGGIN,30.0,77.0,53.0,0.06,1.0
2017,PISCATAQUIS,36.0,75.0,55.0,0.02,1.0
2017,CUMBERLAND,39.0,75.0,58.0,0.03,1.0
2017,FRANKLIN,31.0,75.0,51.0,0.05,1.0
2017,WASHINGTON,35.0,76.0,54.0,0.12,2.0
2017,ANDROSCOGGIN,37.0,76.0,56.0,0.09,1.0
2017,KNOX,41.0,75.0,57.0,0.14,3.0
2017,WASHINGTON,30.0,77.0,55.0,0.02,1.0
2017,WASHINGTON,39.0,76.0,57.0,0.0,0.0
2017,CUMBERLAND,29.0,76.0,50.0,0.6,3.0
2017,PISCATAQUIS,29.0,74.0,54.0,1.39,2.0
2017,ANDROSCOGGIN,30.0,75.0,55.0,0.68,3.0
2017,FRANKLIN,27.0,69.0,50.0,1.29,2.0
2017,SOMERSET,32.0,75.0,56.0,0.64,2.0
2017,YORK,28.0,76.0,56.0,0.7,3.0
2017,PISCATAQUIS,34.0,69.0,52.0,1.21,2.0
2017,FRANKLIN,29.0,72.0,52.0,1.11,3.0
2017,ANDROSCOGGIN,33.0,77.0,57.0,0.87,2.0
2017,WASHINGTON,31.0,75.0,58.0,0.66,2.0
2017,WASHINGTON,36.0,70.0,58.0,0.58,3.0
2017,CUMBERLAND,25.0,72.0,47.0,0.01,1.0
2017,PISCATAQUIS,28.0,72.0,48.0,0.0,0.0
